COUNTY,STATE,ZHVI_2020,ZHVI_2021,ZHVI_2023,WFIR_AFREQ_2020,WFIR_EXPT_2020,WFIR_RISKS_2020,WFIR_AFREQ_2021,WFIR_EXPT_2021,WFIR_RISKS_2021,WFIR_AFREQ_2023,WFIR_EXPT_2023,WFIR_RISKS_2023
Mifflin County,PA,117301.69941700604,136169.66564793934,161567.8178145622,5.161915496e-05,3195333254.7398734,2.173995283557657,5.161915496e-05,3283191828.55315,2.113380799422249,1.0665488108e-05,83475921697.35658,18.5173401209036
Osage County,OK,138130.45497150632,161018.01995499947,181539.0357163172,0.006422335159454,52357936075.61828,18.81135069003428,0.006422335159454,53819584885.44528,19.063870496809862,0.006819749589721,83415507735.68753,94.68660515431117
Monroe County,WI,171392.1060000575,190418.71460118284,220501.8763726845,0.000137309937875,21904944174.11213,4.700857040395551,0.000137309937875,22508651068.55508,4.595028465585884,7.8948590091e-05,53804670253.36024,51.034043907095125
Stevens County,WA,255975.42308636368,311550.1256173858,351368.5260938302,0.001798688976651,62725270756.63755,13.820826233608654,0.001798688976651,64408064025.28311,13.815841449175768,0.003058219598733,208516764213.9748,93.76391982182628
Monroe County,TN,180305.0546158648,206604.00508692823,249462.5350141349,0.000714970436006,247695448.97305804,1.551086601375946,0.000714970436006,254388998.31883693,1.54780900813338,3.0426313648e-05,11825576536.452047,5.34521158129176
Beltrami County,MN,180979.70771699632,204131.8575988531,238822.86696540355,0.002359370152958,88239311400.28758,19.92787391113324,0.002359370152958,90600354411.56525,19.511157905493768,0.003426888743834,162994599168.59488,91.37766465160676
Logan County,OH,168471.39278359816,187385.02807724007,206847.24386505905,8.407888382e-06,122546742.48111913,0.525589971720961,8.407888382e-06,125855833.23281305,0.520905884949769,2.4072306611e-05,21853763937.12464,14.285714285714285
Jackson County,IN,153702.81290963903,172794.04102942167,200653.3606521456,1.0895042181e-05,14309301.146229498,0.244318643165138,1.0895042181e-05,14719081.980741454,0.239502135748305,1.0041499043e-05,152801133429.15207,26.69424117085587
Hancock County,MS,170069.11075189573,195643.8897138708,220464.21816738488,0.003774576438699,50918558541.82844,18.12708286370855,0.003774576438699,52280861635.091805,17.6495903935956,0.004090561349085,62215749914.6009,90.67769646834232
Perry County,PA,209603.3029962761,232284.6704939253,259001.627190072,2.3801650067e-05,2095765146.92251,0.914546940495842,2.3801650067e-05,2153657648.00639,0.892391335599593,1.005942559e-05,159935879097.926,28.094177537384663
Windham County,VT,258350.49487929675,309080.2271621,364159.8111610141,5.2083760999e-05,18019013271.175827,4.182214312189807,5.2083760999e-05,18500019510.976963,4.091281924804088,1.1807850816e-05,201852053769.85715,41.80719058224626
Bryan County,OK,150323.74401605842,176427.45427773203,212340.72545077,0.004718817130794,76613529755.44316,23.920304548744127,0.004718817130794,78682335291.08017,23.85582724669296,0.0029509059294,140361219667.10483,92.33216671969456
Colquitt County,GA,107513.17762745642,121758.79492097536,127963.52482790158,0.000115447875763,36418218278.76788,6.595473374980426,0.000115447875763,37425301381.60463,6.288667308726935,5.3963460627e-05,117906963570.86888,57.9064587973274
Habersham County,GA,183511.15807773228,221523.90284768763,275490.9950821743,0.000183634623443,9904463942.495695,4.068138306329442,0.000183634623443,10174554927.066608,4.063838819256638,0.000248722973222,42775706770.63578,54.24753420299078
Hillsdale County,MI,145399.50151876287,166826.13393031844,181284.90483216787,1.1195890383e-05,795021896.0868917,0.888453039418048,1.1195890383e-05,816376738.436684,0.87229439859815,9.999999747e-06,218914750235.96008,37.22558065542476
Thomas County,GA,143222.1858912486,161527.4683780248,194340.056437059,0.000303867736275,60408362551.616615,9.81595646227608,0.000303867736275,62034572353.7876,9.482098508113772,0.00014365144512,116026669389.22896,71.20585427935096
Greene County,AR,134895.08017615174,153360.53490076607,175171.97247655576,4.0323338916e-05,95067355.27859816,0.687508797714835,4.0323338916e-05,97654791.55526304,0.672501818414814,1.9000887659e-05,103998777151.25146,28.06236080178174
Washington County,MS,80768.40555806288,84350.86258725893,62749.243735930206,1.1115296478e-05,2099336.298557019,0.125999403897542,1.1115296478e-05,2155748.1981642665,0.120457675034491,1.0720875199e-05,124700541640.56308,32.58033725739739
Hopkins County,KY,106651.51802115026,118345.51124361764,143817.06491527756,0.000138451251913,401425986.1548627,1.451363618569228,0.000138451251913,412214803.4616398,1.414558754077122,1.6602977271e-05,70815154578.17122,21.9217308304168
Henderson County,KY,134185.74227804257,148812.4138710556,173073.08292515844,2.1712110466e-05,28206916.123023,0.390722441675952,2.1712110466e-05,28998660.033719234,0.385224570510261,1.8822368901e-05,70664140807.39828,15.43111676741966
Calaveras County,CA,329830.40143611823,404724.3877911805,433530.0160171802,0.007083187022007,175454646580.27612,36.271120701230494,0.007083187022007,180128086109.0221,36.28156729320142,0.008692751867189,270500951200.1813,99.42729875914728
Caldwell County,TX,211757.8185089984,258920.90274559872,308992.1437209788,0.000676776272695,19360438605.81354,6.853374016805989,0.000676776272695,19884513372.75237,7.117537032028122,0.000546316278502,81881512507.79893,73.7511931275851
Chambers County,TX,271357.51539974444,300814.6796112494,329484.36868384475,0.005215334387892,26034925585.60925,5.118177847782042,0.005215334387892,26732697560.55129,5.032418570301843,0.007381203881237,38008583062.010216,91.88673242125358
Dunn County,WI,204576.72821447544,235173.72378678445,276184.9676510468,2.6584653498e-05,6104952804.819351,1.841419714424484,2.6584653498e-05,6272029195.907097,1.651679795075807,1.9822128353e-05,82759976282.5567,38.720967228762326
Macoupin County,IL,111217.6506795609,113979.25224416316,119783.04851850246,1.642186723e-05,252480380.3977486,0.656733641879702,1.642186723e-05,259403305.35286623,0.645744853906741,1.0839332623e-05,43387811681.413055,18.93095768374165
Warren County,MS,127386.70661161048,141333.69596031943,145354.5665730271,6.6249332406e-05,123471161.23052156,0.641060380115411,6.6249332406e-05,126798360.29367591,0.621450926868819,1.8631586721e-05,86698755376.06798,25.45338848234171
Lawrence County,IN,134759.72470509596,159024.34560244484,181195.1679810501,1.391873308e-05,9011295.867576117,0.242119406041154,1.391873308e-05,9254877.673928903,0.231936801478701,1.009738057e-05,254103775945.20227,36.87559656379256
Itasca County,MN,166300.68635948678,188761.4412716093,217060.41071322435,0.000125189278035,25753708684.3982,6.361955458295401,0.000125189278035,26439668032.51026,6.232317389043253,0.000160662071506,75810579851.2851,59.942729875914736
Chilton County,AL,161276.81642619715,184360.78742033688,211791.00742969965,0.000355124011309,3337019239.669326,2.721894447704198,0.000355124011309,3426439826.3028483,2.64456343158189,0.000120202739595,30213698080.562225,39.51638561883552
Shelby County,IN,153682.17576252233,178840.12593778307,213235.56840022944,3.1142079e-06,220609957.6738425,0.571963909749523,3.1142079e-06,226504073.9288602,0.560821979770446,9.755088724e-05,5213950855.966929,10.944957047406936
Stephenson County,IL,92862.61883958524,107718.5095342511,127803.2834762944,1.4433531184e-05,991511542.555576,1.452163338644146,1.4433531184e-05,1020190780.4198296,1.428083265460102,9.0944230615e-05,16640837908.22408,47.78873687559656
Polk County,WI,222254.66638142703,259866.49842077904,296207.3188197356,0.000105015011425,29624968677.21317,5.807528581868854,0.000105015011425,30425137434.446285,5.303615295021841,0.000139723869774,67834554461.999374,64.77887368755965
Beaufort County,NC,149963.32289508093,176629.60153694652,216327.73658712045,0.000577240316028,39684303751.75382,11.3715292022194,0.000577240316028,40757051924.8509,11.13167032640126,0.000600048100899,67285729863.56008,74.83296213808464
Phelps County,MO,143452.8715951127,164513.57553090333,191463.36987615723,0.000751919856943,9588614027.59645,4.989660611536693,0.000751919856943,9845388608.357414,4.975713175176404,0.001525622259991,21549962432.0862,69.77410117721922
Branch County,MI,150262.4139942204,169488.31650103896,184378.09402787648,7.672018571e-06,451522770.66916907,0.667040733150596,7.672018571e-06,463707906.9189725,0.654223166495281,9.999999747e-06,162664150276.49133,33.916640152720326
Delaware County,NY,151486.99318993135,185216.92127312245,217104.6236036384,5.4323877901e-05,5488036793.811556,2.732462874771071,5.4323877901e-05,5635070442.499925,2.72788544155678,1.0135075697e-05,151179577019.15002,32.61215399300032
Wood County,TX,190259.01836333063,231521.58604757712,268225.621226565,0.000547250147419,12469431852.716602,7.236241447329847,0.000547250147419,12810392018.272612,7.221192605025772,0.000563837044371,62865193023.94501,76.07381482659878
Stokes County,NC,165959.13792374733,190108.8744666513,218343.2229058568,0.000123039017472,2925583415.7964168,2.737951430164179,0.000123039017472,3004266501.35938,2.563857211895109,5.2681599214e-05,43202531525.516045,30.034998409163222
McDowell County,NC,180664.30271171,215097.8448199155,245834.8326929137,0.000525188184833,6313237066.083036,4.709509163586556,0.000525188184833,6482907081.1569805,5.213402911599997,0.000508688962318,27417335819.799137,65.065224307986
Jefferson County,PA,106341.51006520232,111142.14906111053,104702.13426761368,3.6589976408e-05,9122250063.636051,2.415689610158299,3.6589976408e-05,9366885315.02826,2.354785293085888,1.1170905412e-05,112415022090.777,22.23989818644607
Huntingdon County,PA,135293.7436665614,155965.97838047045,167835.74661431255,4.9298115124e-05,3821132868.487269,1.761842950113307,4.9298115124e-05,3925137872.8063264,1.717254816137365,1.056248611e-05,79470919633.75282,15.812917594654788
Callaway County,MO,190349.3540379137,211326.97709905627,225239.79973626943,3.1660194023e-05,12255707416.469664,2.221149516615402,3.1660194023e-05,12586040349.073212,2.214586168860416,4.6959894152e-05,72000156353.5738,46.42061724467069
Barren County,KY,138857.19394701996,156847.95197261762,183193.2695793861,0.000268641120012,414735521.76974,1.678841393078811,0.000268641120012,425972289.4344636,1.638627768929437,1.4166141288e-05,95586933636.07983,27.330575882914417
Gadsden County,FL,123834.93090669428,141808.52403166678,181450.64747309347,0.001111493119575,115210090497.29634,15.84035252109131,0.001111493119575,118324447020.18996,15.62635447558838,0.000844959421366,152547288916.5108,84.44161629016862
Shenandoah County,VA,217245.699096982,250752.39901377168,296846.7213771099,0.000844929193603,45573426489.92106,13.42745695325834,0.000844929193603,46817299821.27271,13.182699966622115,0.001943523326453,25965071173.918594,74.51479478205536
Holmes County,OH,245560.32513407,290687.2424757479,331629.854608973,6.963861417e-06,2157400229.7515783,1.41997779387313,6.963861417e-06,2216477010.350513,1.387969101498628,9.999999747e-06,375838598510.09247,50.0477251034044
Siskiyou County,CA,215861.0983788924,258154.1324345281,282563.2768617208,0.00718861891598,77012427958.55962,32.82179232047332,0.00718861891598,79101658452.61606,32.83961916010664,0.005888311180175,117127393594.647,98.05917912822144
Kittitas County,WA,357371.47345050174,431560.57464788907,495925.1607555242,0.009495418959405,66229901306.37454,23.78894843863231,0.009495418959405,68033108299.091965,23.79836244112831,0.011232201026829,117003993345.73636,98.56824689786828
Douglas County,WI,162234.35578159033,189338.4402612965,215931.1969914291,8.7835600971e-05,8445077544.429875,4.28764347478771,8.7835600971e-05,8668941443.515875,4.176049394501499,0.000105870165579,51331806847.40729,50.461342666242444
Kay County,OK,78437.31179500408,90532.19642552357,103211.85229830218,0.001078032783549,26391688642.976566,13.142159469469954,0.001078032783549,27116140790.978825,13.222646797158667,0.001052282060916,62550528147.74057,83.3598472796691
Lawrence County,TN,157331.1363741408,183860.12306308985,221897.0046693949,0.000147238429338,554105598.2746596,1.513981348996743,0.000147238429338,569017719.6603926,1.466799570752636,1.0518385091e-05,121611816662.77129,22.621699013681194
Madison County,OH,206013.16086491625,236198.26244179503,272495.2254652915,3.771642194e-06,23101273.190188263,0.099025992095193,3.771642194e-06,23747070.60217573,0.096456247443873,1.0437047667e-05,39757423997.79884,5.949729557747375
Baldwin County,GA,135216.09484019587,157245.00745161704,178144.71714414144,9.8923867343e-05,6232217110.434029,3.332420008182987,9.8923867343e-05,6399037575.249866,3.240374585508938,1.2998150303e-05,160165281627.43594,32.993954820235444
Kendall County,TX,424064.7152987374,495878.96081980894,581814.4644369403,0.002825277318147,94118982052.32053,15.001880167915532,0.002825277318147,96625189503.2087,14.99791781313142,0.000875301251061,189106587578.5904,88.92777601018136
Pittsburg County,OK,100619.63093005391,112232.61471397338,128795.62225806316,0.011781338378385,45385485214.26049,28.426657744976307,0.011781338378385,46608600973.74423,28.610222779611195,0.016806226986056,70531820788.89891,96.02290804963408
Ravalli County,MT,336164.1813450378,452092.49695112655,542368.0005926723,0.013572267328369,75278091389.93237,32.59110941434557,0.013572267328369,77300208721.57187,29.73620592239396,0.013425021484579,222480360635.038,99.68183264397072
Brown County,OH,162731.92316514577,191811.54359308272,217838.74676739483,5.4311703236e-05,5088084997.519875,2.083585559414516,5.4311703236e-05,5225223927.277929,1.951574060583913,0.0005694895124,80885700945.48195,74.26026089723193
Chesterfield County,SC,117590.33431720448,137684.76435977893,160173.21440185033,0.000400737360248,39013412830.963295,8.475849598669539,0.000400737360248,40077526814.59341,8.227265389624828,0.000223087833888,54147417800.28978,67.00604517976456
Suwannee County,FL,171455.72858393253,209794.0978765811,248510.6943820516,0.001541097458392,112828375647.276,16.217751613903623,0.001541097458392,115961018075.07698,16.20794988726586,0.00197271031511,154865899123.00845,88.9914094813872
Kandiyohi County,MN,190535.0135084609,213851.25319432863,245794.94054731925,8.908956916e-05,22779697525.209965,5.375302611472303,8.908956916e-05,23427342739.835377,5.28289419802684,0.000283450798216,58568674144.33462,61.43811644925231
Dubois County,IN,176689.23637846147,195188.05891932631,221785.2690176181,2.4942459774e-05,193686461.86106128,0.428568658296472,2.4942459774e-05,198972675.8578545,0.418576113573406,2.6510309968e-05,48528876176.42984,33.53483932548521
Richmond County,NC,95084.35984659716,102425.7891382713,127220.17648057076,0.000487547309788,64055215239.49243,11.638290061034084,0.000487547309788,65814804737.87606,11.311779101081854,0.000402885285242,48933206901.11031,69.71046770601336
Bryan County,GA,249827.9787043342,279845.8555367586,357825.2064084082,0.001749710364203,50989752914.08214,10.25848114944228,0.001749710364203,52345781167.24332,10.252803814550768,0.002024484738822,98480319725.06114,87.20967228762329
Cerro Gordo County,IA,136379.57536427488,152162.0870030525,177589.00090744696,7.609748201e-06,4819744045.996552,2.303060996498473,7.609748201e-06,4954089625.614674,2.217959616121612,1.008494299e-05,114868601338.35571,26.312440343620747
Highland County,OH,125854.57757270026,151420.73945814825,176411.80861086413,4.1974664592e-05,8543383687.996461,2.468614098739635,4.1974664592e-05,8774265467.445345,2.321664724534614,0.000447925836113,79838961213.09775,76.51924912503976
