COUNTY,STATE,YEAR,ZHVI,WFIR_AFREQ,WFIR_EXPT,WFIR_RISKS
Benton County,WA,2020,328257.7455137681,0.001921769725803,51204401504.51026,10.478801293749184
Muscogee County,GA,2020,114487.02731872436,0.000118673608281,26299198081.84088,5.659889757144664
Yuma County,AZ,2020,176306.31302656877,0.00026420474657,5814013855.3182335,4.955664013073098
Anderson County,SC,2020,171035.5259434805,0.000197470158183,20056937165.450623,4.638774441795915
Trumbull County,OH,2020,97589.49909610076,2.857220142e-06,1490111206.250643,0.88094980215229
Hall County,GA,2020,240793.1116577351,0.000129993927124,20874572012.280968,4.392150921189335
Onslow County,NC,2020,178733.34960579014,0.001078042545105,242495912237.3925,11.641007427212852
Hawaii County,HI,2020,386281.5469162878,0.0,0.0,0.0
Broome County,NY,2020,116797.86237401245,7.0180158639e-05,16343397814.50462,3.419410761206832
Racine County,WI,2020,191668.55847092884,4.473881424e-06,3524116320.067128,1.244821843196862
Sangamon County,IL,2020,140759.09043304643,5.991608028e-06,377499010.6369445,0.608366752802764
Deschutes County,OR,2020,446748.38491126057,0.002415517635758,159861248428.0151,25.050101441510595
Minnehaha County,SD,2020,220058.7760363392,4.6508672786e-05,40000609528.727776,5.544354560019168
Livingston County,MI,2020,275442.1671585779,1.9855655375e-05,5164194389.315763,0.763304559583665
Sumner County,TN,2020,294735.5089860384,9.108775737e-05,156589873.72908807,0.593444656702688
Butler County,PA,2020,251675.4651665449,4.875930111e-06,1093363228.0217805,0.380302973754357
Hernando County,FL,2020,190061.91940832505,0.002119745799419,126364092181.16426,29.76027537679927
El Dorado County,CA,2020,500466.3914113994,0.005613595444275,387858667497.8867,27.418008401320865
Saginaw County,MI,2020,101867.69678262773,8.338700674e-06,2257457956.093292,1.343895426942828
Outagamie County,WI,2020,206907.40283852312,2.3730836879e-05,11135320816.627676,1.654862784384249
Sarpy County,NE,2020,241654.03222265243,8.814244836e-06,9310822585.358095,1.119994169591811
Ellis County,TX,2020,262083.83196124705,0.000533686136538,149000146190.0995,10.81395758217533
Tippecanoe County,IN,2020,189341.28261219696,6.937655803e-06,2012138980.4393127,0.928156453521008
Beaufort County,SC,2020,329470.107164636,0.000574182985173,262367237702.47324,21.67154010358909
Litchfield County,CT,2020,243796.96986012405,5.7460776722e-05,17268309759.670418,2.809987470456313
Charlotte County,FL,2020,222636.77058076544,0.015544506225072,88273118868.3166,45.4091347718436
Santa Rosa County,FL,2020,236724.50149407264,0.001684997053521,90989131903.64784,10.52625441928666
Iredell County,NC,2020,243272.10776135256,9.2492850793e-05,5815947936.944305,2.128037655925133
DeSoto County,MS,2020,211683.81457531976,0.00030029216748,2743739594.660099,2.14596910841975
Cass County,ND,2020,261052.00531230247,1.6573915816e-05,6883972896.850824,2.305300983397459
Peoria County,IL,2020,99356.12561331187,1.8258917812e-05,209578883.67650527,0.669712132594467
Boone County,MO,2020,206533.2438060393,2.4907198036e-05,9893477134.350431,1.614948093545908
Kanawha County,WV,2020,104048.02796237868,0.001837228246279,25879518283.53312,9.145172417496283
Shasta County,CA,2020,285405.105748174,0.00606316491369,212134570978.3102,37.680207272911545
Ulster County,NY,2020,245285.6783341888,7.0124479363e-05,34098202167.12731,5.109657686392008
Medina County,OH,2020,223105.4512291736,1.044316679e-06,453582500.3172629,0.252828966136385
Bay County,FL,2020,233106.4024484212,0.00106958091839,40176590479.37005,10.571480345003668
Kent County,DE,2020,235795.6071699421,0.000466861385913,14213144217.502075,7.651423715813998
Imperial County,CA,2020,256080.5641486593,8.6579815643e-05,388234730.336374,4.540727046079134
Vanderburgh County,IN,2020,129950.07165550278,2.6878761194e-05,575203865.4483956,1.134357288815081
Shawnee County,KS,2020,130840.250148155,0.000539199760312,15728704082.06216,7.833190493779457
Licking County,OH,2020,209145.59938102143,5.131218769e-06,939872333.975094,0.577667364034922
Johnson County,TX,2020,234980.7847187596,0.002639246760051,137564659803.4546,14.074594181542878
Washington County,UT,2020,350614.7899577445,0.010182513715528,258073305241.07208,41.64191953510648
Muskegon County,MI,2020,152888.59506213755,8.752873936e-06,18561977389.220688,2.756001398675897
Scott County,IA,2020,172201.93853565177,1.3789521963e-05,9688389641.881426,2.105399516144298
Porter County,IN,2020,223018.002555036,1.1008119779e-05,10220645701.594685,1.557742361303989
Lee County,AL,2020,228039.6671969342,0.000180066696093,6573058438.155732,2.064620733461179
Carroll County,MD,2020,359499.54104446963,2.6177407463e-05,317158851.1602416,0.392358329466921
Hendricks County,IN,2020,227717.2644971185,8.386868572e-06,718625700.2691675,0.335883658462405
McLean County,IL,2020,167094.1010747491,2.408049187e-06,309455601.24128824,0.534815063416377
Winnebago County,WI,2020,191790.13760450124,5.6531410977e-05,12548273827.735909,2.80711128711613
Pitt County,NC,2020,154821.47466446346,0.000104597171999,10862898959.544147,3.458977635423397
Guadalupe County,TX,2020,243822.9469160754,0.000651539893909,66328457712.42887,7.777916938165828
Kent County,RI,2020,262986.7099781736,5.5031892939e-05,11695311308.26851,2.799772908589271
Alamance County,NC,2020,176413.213435756,0.00012396360706,7768147443.298678,4.078996441971469
Kenosha County,WI,2020,207970.14965770184,4.112942534e-06,2711884658.1858406,1.189550634659153
Wyandotte County,KS,2020,121290.8672864182,4.3907546664e-05,251361177.29134905,1.65081764600428
Kootenai County,ID,2020,361025.4979634401,0.000368455693801,20404066011.388863,5.214256112945701
Kenton County,KY,2020,185690.78368209107,9.493349462e-06,0.0,0.0
Beaver County,PA,2020,136848.28792978515,2.377382849e-06,1388689291.521708,0.626476005471485
Monroe County,PA,2020,180776.48298122,4.4893987374e-05,10632359624.938255,2.857477208764891
Aiken County,SC,2020,167231.33039180914,0.000147326542875,49354744211.38988,5.230050556858268
Davidson County,NC,2020,168404.27907153667,8.7541466271e-05,10481874365.327991,4.043298670984612
Pueblo County,CO,2020,206278.1210253592,0.001483414241965,75794422822.25858,19.437047542392715
Chittenden County,VT,2020,357344.6386397262,4.836352551e-05,8700564828.198114,1.476791248308724
Greene County,OH,2020,198009.9414834332,1.1316781534e-05,549876349.1728684,0.696684182681314
Midland County,TX,2020,287831.0383976446,0.005045254970052,114868295691.26686,23.159427921500694
Paulding County,GA,2020,221557.2101558525,0.000168477540246,9222399744.960436,1.729082760755814
Charles County,MD,2020,339857.98086162755,0.000217334509587,2519151666.535903,1.422049513616948
Maui County,HI,2020,692616.2388527711,0.0,0.0,0.0
Middlesex County,CT,2020,268102.2264800416,3.5643089208e-05,9623319978.32454,1.608403972650687
Yellowstone County,MT,2020,265938.85259419173,0.003317273989101,25328506381.2192,10.698752194940496
Rock County,WI,2020,175934.08802105047,1.8761685428e-05,7006147128.505655,2.363137830348766
Portage County,OH,2020,181526.05072087585,1.96519061e-06,1598098083.0004065,0.582280537309925
Hampshire County,MA,2020,296072.65581637406,6.7771521849e-05,50394005363.140335,4.597041894937978
Ector County,TX,2020,222807.5049624168,0.005840765445971,71751552349.64627,21.66536937195515
Houston County,GA,2020,160827.86843937016,2.4219018143e-05,5722689743.277944,1.690794500438949
Dorchester County,SC,2020,248800.30695162213,0.00094634193408,80843537752.69995,9.3807270710739
Rensselaer County,NY,2020,205131.72374858067,9.6458004445e-05,25573277390.653133,3.92944261534821
Olmsted County,MN,2020,252812.1202854004,2.5798861132e-05,21298026286.728565,2.499626458419063
Jackson County,MI,2020,155637.93129329535,1.6770778841e-05,3142420989.1591086,1.301091613681862
Johnson County,IN,2020,203219.28814604672,1.0425046803e-05,1950107849.2230809,1.006360450784426
Catawba County,NC,2020,174709.9248244264,0.000154954176198,10984717925.440884,3.832852043099308
Centre County,PA,2020,256262.572804936,9.4186795897e-05,10243136193.604015,1.927269865353418
Indian River County,FL,2020,243306.36681271248,0.005253913645668,61750078185.508896,26.07058624051376
Martin County,FL,2020,296781.2982578012,0.003448104284878,115642538541.77351,24.234198513897507
Sullivan County,TN,2020,160133.62676453116,0.000901867569865,980203942.1781672,3.78022063099553
Stearns County,MN,2020,216490.1576597821,0.000187676246247,92739002997.25143,8.527831193745513
Fairfield County,OH,2020,224515.36305535588,1.1818107282e-05,2263445135.689537,0.897137894350344
Schenectady County,NY,2020,193306.2465887283,2.5959370271e-05,3575344259.427541,1.806488643679211
Bibb County,GA,2020,104901.03430617314,6.9357390946e-05,12955229129.848124,4.508918463710359
Madera County,CA,2020,286640.9974282947,0.005815787894423,174234167245.03168,51.709532409936855
Comal County,TX,2020,329133.46242045093,0.001282534854498,185210347729.7144,15.35303610666118
Rankin County,MS,2020,185011.1872260933,0.000230747178034,3468072525.073318,1.859922649291797
Franklin County,PA,2020,198103.1037592156,1.6046224058e-05,4228034138.2635055,1.389356406722857
Cumberland County,NJ,2020,158592.00321503435,0.001414667747557,66219842423.696815,17.828146359522357
Mesa County,CO,2020,280744.278887576,0.002580052901945,73061115321.98425,14.823605240496564
Columbia County,GA,2020,222337.73356852937,0.000120483151811,33732338800.95816,2.661234888984089
Berrien County,MI,2020,174711.0085496874,4.440263717e-06,864556034.7802883,0.983792604153051
Stafford County,VA,2020,369431.5079482363,0.000113920679554,693065896.4711223,0.282912264876317
Monroe County,MI,2020,185830.25114541608,6.304028396e-06,344031345.0233425,0.469955494720867
Washington County,MD,2020,227327.5123318745,3.3270003759e-05,9464043293.61181,2.347816466199425
Santa Fe County,NM,2020,394931.2255180916,0.001887978883185,446817503927.9063,37.19523434959844
Merrimack County,NH,2020,279424.9798055542,7.2761381716e-05,58181449562.375175,4.829394955142535
Penobscot County,ME,2020,163270.85869542474,3.020494346e-05,1058826969.5489124,1.073336183956894
Citrus County,FL,2020,174322.253915275,0.002899630228829,215347046208.50537,43.99247932057766
Kings County,CA,2020,243714.82418847844,0.001857112429529,1411606388.6443338,3.691693428997047
Johnson County,IA,2020,229895.9775792357,6.6135224737e-05,33228000804.093723,3.145658598142937
Canadian County,OK,2020,186085.4740329232,0.000360471626571,36716944167.74796,5.361454438686152
Tolland County,CT,2020,242700.27413363595,4.7526979945e-05,14815425481.530151,1.408699582317695
Scott County,MN,2020,337811.25819595344,7.5225195433e-05,57644210628.67568,2.808528625833144
Sandoval County,NM,2020,234763.19441963348,0.0012753271801,59261878885.65312,14.568840739797157
Orange County,NC,2020,325668.72179790254,5.9930501562e-05,2549170789.612242,1.235193626777712
Rowan County,NC,2020,172300.25545697866,0.000117176425534,8850590354.454685,4.345879938097702
Sussex County,NJ,2020,273883.69979085226,0.00022079887838,41755530095.10124,3.296816326414259
Coweta County,GA,2020,253230.4588562853,0.000136334323563,8268875134.320502,2.369978831588873
Coconino County,AZ,2020,392591.9712586579,0.005610450346056,171022727236.56265,57.87240547014076
Parker County,TX,2020,315659.774341557,0.007155093060585,168832353101.17245,16.634216633081596
Wilson County,TN,2020,326352.489207355,8.2964216563e-05,79294920.217723,0.349106729946559
Rock Island County,IL,2020,121781.09268078885,2.0917053206e-05,304404538.0871792,0.940055188599881
Randolph County,NC,2020,173173.97042551616,9.1225299052e-05,6861446773.829472,3.170586337026771
Douglas County,GA,2020,195966.62110633464,7.9587528045e-05,5266403483.541736,1.9592033477279
Schuylkill County,PA,2020,89504.31107862027,2.8523705525e-05,5460657515.508457,1.989717651857648
Jackson County,MS,2020,147761.67410012972,0.002955462285437,192364004303.5113,24.606007268181155
Lebanon County,PA,2020,199347.88902377884,1.2168635797e-05,1405579936.5395813,0.974574208581046
Taylor County,TX,2020,144212.74663324392,0.006990718654195,61777578755.73822,24.55742032596788
Monroe County,IN,2020,219013.7809561574,1.169038106e-05,0.0,0.0
Kaufman County,TX,2020,232430.40993234448,0.000480184310239,96702586478.56396,8.421319702817701
Wright County,MN,2020,282589.6731837696,0.000151664481775,93943852280.74974,5.122654933355382
Randall County,TX,2020,180098.42887101087,0.00388807654273,72794960854.42697,17.801926006369854
Napa County,CA,2020,710171.393522134,0.005842632504254,60887788671.23439,24.745203362018547
Spotsylvania County,VA,2020,310661.7484213954,0.000124928422094,663574617.8820622,0.790993880311013
Marathon County,WI,2020,173491.93580675888,2.8988829897e-05,16417096635.686972,2.221683444067351
Florence County,SC,2020,137078.61591650694,0.00046637775412,67906885971.67427,10.560222459987315
Humboldt County,CA,2020,398273.4571979892,0.00334741702819,109148845089.20222,21.50583988126072
Washington County,WI,2020,282846.0066768035,7.599318104e-05,28028620384.89154,2.591285537888846
Clark County,OH,2020,119603.45265151616,8.379481117e-06,463053476.6616219,0.816149625806311
Boone County,KY,2020,225846.07593246977,1.629144223e-05,6398881.332290937,0.106987614266861
Calhoun County,MI,2020,121698.76875306056,1.305514115e-05,2315806806.942439,1.415810157259121
Grayson County,TX,2020,196010.8120509918,0.001179293816,118800722033.13458,18.02633337557089
Cambria County,PA,2020,105587.35067064538,2.5250312677e-05,5733616968.507044,2.151238173282163
Blount County,TN,2020,220814.13121301297,0.001180107835409,620093730.1553301,2.608982978369474
Brunswick County,NC,2020,268054.2095857052,0.001496829320844,273379831667.67743,29.22773943204672
Harnett County,NC,2020,188247.8960917263,0.000259757485999,52694163457.43756,7.843319730207361
Warren County,KY,2020,196546.5693263064,0.000168722709605,214459057.6729656,0.870860799816076
Tazewell County,IL,2020,121400.58661471563,8.5712128e-06,698583448.4981166,0.628122087562147
Washington County,TN,2020,185261.70949042423,0.001250526198307,772494791.3636258,3.154267646123871
Wood County,OH,2020,171555.10950573397,2.444739359e-06,59689120.864994176,0.255864694871405
Cache County,UT,2020,304438.93943534483,0.002042614730797,30890281838.62796,7.272843139938502
Black Hawk County,IA,2020,135305.80819063072,1.9570281569e-05,20384177496.554592,3.368021047006892
Kendall County,IL,2020,242657.7723593785,4.280656535e-06,1462945579.9347284,0.359707522975484
Strafford County,NH,2020,287540.0870655056,7.7620679663e-05,19521785147.827698,2.996323584556916
Madison County,IN,2020,110201.16747558456,5.366109544e-06,1160072996.9298687,1.109015834508524
Washington County,RI,2020,393784.9136070407,4.7433741794e-05,26011625639.34817,3.304951933158424
Pickens County,SC,2020,188222.0154012658,0.000157690390665,12894237284.113457,2.954770299270448
Wichita County,TX,2020,108069.22467903496,0.003142952213895,56095027566.99172,18.086855135978624
Fayette County,PA,2020,114137.28980827134,1.0019150258e-05,5810222352.083488,1.53607085158628
Berkshire County,MA,2020,236314.19811057075,5.351215981e-05,12639490805.61045,4.552845998705767
Hunterdon County,NJ,2020,425208.38310715376,0.000243218835724,4240872871.187541,0.460629701635492
Skagit County,WA,2020,403355.12779624894,0.00035484490453,4502758576.754786,2.949409350822743
Clarke County,GA,2020,197204.8635394744,8.5885782483e-05,1775881623.2769723,1.98589364623073
Chautauqua County,NY,2020,106027.59802021984,7.717496308e-06,4987282781.673738,1.829908391929028
Sebastian County,AR,2020,144404.83732162634,0.00406764294646,13256314963.604383,13.741695050161857
Sumter County,FL,2020,293732.8313973651,0.002466062585688,129830826927.37009,30.40710251731195
Linn County,OR,2020,284325.1063963226,0.001392171327419,2528145056.1461973,5.377940631259439
